"","GEO.id2","ESTAB"
"5306692","55720","30"
"5310282","55721","3"
"5311332","55722","2"
"5311713","55723","9"
"5313292","55724","2"
"5313442","55725","2"
"5313802","55726","1"
"5313992","55731","14"
"5317452","55732","1"
"5317732","55733","6"
"5318492","55734","9"
"5320182","55735","2"
"5320482","55736","5"
"5321452","55738","1"
"5321622","55741","2"
"5322392","55742","1"
"5322582","55744","63"
"5327902","55746","42"
"5332413","55748","3"
"5332972","55750","3"
"5333542","55751","1"
"5333792","55753","1"
"5334062","55756","2"
"5334332","55757","1"
"5334662","55760","7"
"5335902","55765","1"
"5336192","55767","15"
"5338113","55769","4"
"5338802","55771","5"
"5339952","55779","2"
"5340222","55780","1"
"5340392","55781","1"
"5340813","55783","2"
"5341362","55790","5"
"5342522","55792","45"
"5347572","55795","2"
"5348322","55797","1"
"5349042","55802","19"
"5353602","55803","12"
"5355172","55804","7"
"5356632","55805","12"
"5358513","55806","15"
"5360813","55807","24"
"5363702","55808","4"
"5364332","55810","11"
"5365332","55811","126"
"5372072","55812","6"
"5373182","55901","94"
"5379472","55902","57"
"5384582","55903","3"
"5385213","55904","67"
"5390422","55905","1"
"5390613","55906","28"
"5394313","55909","3"
"5394942","55910","4"
"5395352","55912","46"
"5400392","55917","7"
"5401752","55918","1"
"5402302","55920","10"
"5404222","55921","9"
"5406132","55922","1"
"5406552","55923","6"
"5408082","55925","1"
"5408232","55926","1"
"5408422","55927","3"
"5409562","55932","2"
"5410062","55934","4"
"5410882","55935","3"
"5411372","55936","2"
"5411802","55939","9"
"5413562","55940","2"
"5414262","55941","4"
"5415122","55943","4"
"5415992","55944","9"
"5417682","55945","2"
"5418462","55946","4"
"5419713","55947","12"
"5421262","55949","1"
"5422113","55951","4"
"5422942","55952","3"
"5423652","55953","1"
"5423813","55954","1"
"5424182","55955","1"
"5424702","55956","2"
"5425332","55959","1"
"5425742","55960","5"
"5426392","55961","1"
"5426542","55962","1"
"5426732","55963","6"
"5428272","55964","8"
"5429852","55965","5"
"5431082","55969","3"
"5431862","55971","7"
"5433082","55972","6"
"5434813","55974","3"
"5435782","55975","8"
"5437442","55976","12"
"5439113","55979","1"
"5439302","55981","6"
"5441222","55983","1"
"5441632","55985","4"
"5442442","55987","60"
"5447732","55991","1"
"5448042","55992","18"
"5450682","56001","138"
"5457962","56002","3"
"5458382","56003","12"
"5460103","56007","50"
"5465232","56009","1"
"5465722","56010","3"
"5466513","56011","10"
"5468302","56013","13"
"5470552","56016","2"
"5471072","56017","1"
"5471352","56019","2"
"5472092","56021","2"
"5472513","56024","2"
"5472842","56026","2"
"5474113","56028","3"
"5474413","56030","1"
"5474602","56031","37"
"5478772","56035","2"
"5479672","56039","1"
"5479952","56041","1"
"5480222","56042","2"
"5480492","56043","3"
"5480902","56044","1"
"5481422","56045","1"
"5481692","56048","4"
"5482582","56050","1"
"5483462","56054","2"
"5483862","56055","4"
"5485052","56057","6"
"5486342","56058","8"
"5488242","56062","6"
"5489582","56063","3"
"5490242","56065","4"
"5491142","56068","2"
"5491782","56069","5"
"5493072","56071","10"
"5495442","56072","5"
"5496562","56073","36"
"5500542","56074","2"
"5501003","56078","1"
"5501152","56080","2"
"5501432","56081","10"
"5503132","56082","13"
"5505722","56083","2"
"5506122","56085","8"
"5507592","56087","7"
"5509542","56088","4"
"5510552","56093","20"
"5513552","56096","5"
"5515022","56097","8"
"5516782","56098","3"
"5517542","56101","15"
"5519852","56110","4"
"5520852","56115","1"
"5521802","56120","1"
"5522602","56123","1"
"5523002","56128","7"
"5525113","56131","5"
"5525942","56136","5"
"5526752","56137","1"
"5527513","56142","1"
"5528282","56143","13"
"5530242","56144","2"
"5530602","56145","1"
"5530902","56149","3"
"5532103","56150","3"
"5533272","56152","1"
"5533742","56153","2"
"5534032","56155","1"
"5534442","56156","17"
"5536922","56159","4"
"5538082","56164","19"
"5540232","56167","1"
"5540513","56168","1"
"5541013","56170","1"
"5541313","56171","3"
"5542142","56172","10"
"5544422","56175","7"
"5546052","56176","2"
"5546352","56178","8"
"5547732","56180","1"
"5548352","56181","2"
"5548892","56183","4"
"5550022","56187","43"
"5554372","56201","69"
"5560522","56208","5"
"5561722","56209","3"
"5562372","56211","1"
"5562522","56214","2"
"5562822","56215","13"
"5564413","56216","1"
"5564572","56218","1"
"5564862","56219","5"
"5565813","56220","8"
"5567413","56221","2"
"5567713","56222","4"
"5568822","56223","2"
"5569402","56224","1"
"5569722","56225","2"
"5570262","56229","2"
"5570842","56230","2"
"5571202","56231","2"
"5571592","56232","8"
"5573202","56235","1"
"5573792","56240","2"
"5574202","56241","9"
"5575613","56243","1"
"5576113","56244","2"
"5577662","56249","1"
"5577822","56251","1"
"5578162","56252","2"
"5578822","56253","1"
"5579242","56256","8"
"5580872","56257","1"
"5581062","56258","41"
"5586713","56264","5"
"5587642","56265","16"
"5590372","56266","2"
"5590922","56267","21"
"5593382","56270","1"
"5593902","56271","2"
"5594332","56273","6"
"5596313","56277","9"
"5598213","56278","4"
"5599982","56279","1"
"5600522","56281","1"
"5600672","56282","2"
"5601052","56283","20"
"5603682","56284","4"
"5604692","56285","2"
"5605192","56288","9"
"5607222","56292","1"
"5607513","56293","3"
"5608322","56296","8"
"5609413","56297","2"
"5609892","56301","125"
"5616702","56302","2"
"5617103","56303","21"
"5619702","56304","26"
"5622702","56307","13"
"5624632","56308","83"
"5631192","56309","2"
"5631882","56310","7"
"5633292","56311","1"
"5633462","56312","1"
"5634382","56313","1"
"5634672","56314","1"
"5635062","56315","3"
"5635692","56316","2"
"5636542","56319","1"
"5636922","56320","9"
"5639582","56324","1"
"5640213","56325","2"
"5640513","56326","2"
"5641772","56329","12"
"5643332","56330","1"
"5643513","56331","3"
"5644252","56332","3"
"5644892","56333","1"
"5645202","56334","14"
"5647472","56336","1"
"5647932","56338","2"
"5648532","56339","4"
"5649332","56340","3"
"5650162","56342","7"
"5651272","56343","1"
"5651462","56345","28"
"5655602","56347","16"
"5658072","56352","10"
"5659672","56353","18"
"5661762","56354","3"
"5662432","56355","1"
"5662682","56356","1"
"5662952","56357","1"
"5663113","56358","3"
"5663642","56359","10"
"5665113","56360","5"
"5666522","56361","3"
"5667152","56362","19"
"5669822","56363","2"
"5670252","56364","12"
"5671622","56367","5"
"5672822","56368","6"
"5674103","56372","1"
"5674272","56373","3"
"5675013","56374","11"
"5676832","56375","1"
"5676992","56376","3"
"5677452","56377","14"
"5679572","56378","29"
"5682422","56379","22"
"5685062","56381","5"
"5685902","56382","2"
"5686502","56384","4"
"5687113","56385","1"
"5687262","56386","1"
"5687452","56387","49"
"5692002","56401","58"
"5697902","56425","43"
"5701872","56431","24"
"5704962","56433","1"
"5705502","56435","3"
"5706113","56437","2"
"5706542","56438","3"
"5707382","56440","3"
"5707913","56441","3"
"5709182","56442","11"
"5711142","56443","2"
"5711682","56444","4"
"5712722","56446","4"
"5713792","56447","1"
"5714842","56450","3"
"5715532","56452","5"
"5716782","56456","1"
"5717642","56461","5"
"5718342","56464","5"
"5719222","56465","1"
"5719442","56466","6"
"5720482","56467","3"
"5721232","56468","6"
"5723872","56469","2"
"5724122","56470","27"
"5727882","56472","10"
"5730192","56473","1"
"5730862","56474","10"
"5732722","56475","6"
"5733742","56477","3"
"5734832","56479","13"
"5736852","56481","3"
"5737402","56482","16"
"5740542","56484","21"
"5743313","56501","41"
"5747802","56502","1"
"5748472","56510","8"
"5750052","56511","2"
"5750462","56514","5"
"5751542","56515","6"
"5752902","56516","1"
"5753052","56518","2"
"5753352","56520","11"
"5755103","56521","1"
"5755372","56523","1"
"5755522","56525","1"
"5755672","56527","3"
"5755952","56528","2"
"5756362","56529","10"
"5757552","56531","8"
"5758572","56533","1"
"5758862","56534","1"
"5759262","56535","3"
"5759762","56536","2"
"5759952","56537","49"
"5764692","56538","2"
"5764982","56540","6"
"5766152","56542","6"
"5767562","56544","3"
"5768392","56545","1"
"5768542","56547","1"
"5769052","56549","5"
"5770162","56550","1"
"5770332","56551","5"
"5771352","56554","2"
"5771932","56556","1"
"5772592","56557","7"
"5773862","56560","55"
"5778902","56561","1"
"5779052","56566","2"
"5779222","56567","6"
"5780182","56569","1"
"5780822","56571","4"
"5781562","56572","11"
"5783192","56573","23"
"5786242","56574","1"
"5786542","56576","1"
"5786702","56577","1"
"5787142","56579","1"
"5787513","56580","2"
"5787742","56584","2"
"5788342","56585","1"
"5788622","56586","2"
"5789142","56587","5"
"5790332","56588","1"
"5790502","56589","1"
"5791052","56592","1"
"5791213","56593","1"
"5791522","56601","87"
"5798432","56621","12"
"5799802","56623","6"
"5801702","56627","1"
"5802213","56628","2"
"5803013","56630","7"
"5804272","56633","5"
"5805152","56634","5"
"5806113","56636","9"
"5807902","56639","1"
"5808052","56644","1"
"5808213","56646","1"
"5808672","56649","29"
"5812092","56650","1"
"5812652","56653","2"
"5813182","56655","4"
"5814672","56657","2"
"5815062","56660","1"
"5815252","56661","2"
"5816042","56662","2"
"5817022","56669","1"
"5817642","56672","2"
"5818572","56678","2"
"5818992","56681","1"
"5819252","56685","1"
"5819613","56686","1"
"5819882","56701","37"
"5824082","56713","4"
"5824532","56714","2"
"5824742","56715","1"
"5824922","56716","16"
"5827482","56721","13"
"5830222","56723","1"
"5830472","56725","1"
"5830762","56726","7"
"5831932","56727","2"
"5832222","56728","4"
"5833362","56732","5"
"5834452","56734","1"
"5834862","56735","3"
"5835552","56736","1"
"5835892","56737","1"
"5836302","56738","1"
"5836832","56742","1"
"5837332","56744","2"
"5837913","56748","1"
"5838092","56750","7"
"5839413","56751","18"
"5842532","56754","1"
"5843172","56755","1"
"5843442","56756","1"
"5843602","56757","1"
"5844262","56761","1"
"5844502","56762","4"
"5845782","56763","12"
"5847862","59001","2"
"5848592","59003","1"
"5848913","59006","1"
"5849362","59011","10"
"5851162","59014","3"
"5851813","59015","1"
"5852452","59018","3"
"5853202","59019","9"
"5854542","59020","1"
"5854922","59022","5"
"5855472","59024","1"
"5855722","59027","1"
"5856272","59030","4"
"5857442","59032","1"
"5857742","59034","17"
"5859913","59036","4"
"5860813","59037","1"
"5861013","59038","1"
"5861313","59041","2"
"5861592","59043","1"
"5861892","59044","25"
"5864242","59047","28"
"5868472","59050","4"
"5868872","59054","1"
"5869142","59057","1"
"5869452","59063","2"
"5869972","59068","11"
"5873202","59072","6"
"5874742","59079","2"
"5875462","59088","1"
"5875652","59101","108"
"5881732","59102","175"
"5889292","59103","3"
"5890152","59105","27"
"5893372","59106","10"
"5895472","59107","2"
"5895962","59108","2"
"5896262","59201","14"
"5897972","59212","1"
"5898122","59213","1"
"5898292","59215","6"
"5899313","59218","7"
"5900252","59221","6"
"5900932","59226","1"
"5901372","59230","18"
"5904532","59247","1"
"5904692","59248","1"
"5904962","59250","1"
"5905113","59252","1"
"5905262","59253","1"
"5905452","59254","11"
"5907382","59255","3"
"5908032","59259","1"
"5908182","59260","1"
"5908332","59261","2"
"5908602","59262","1"
"5908782","59263","9"
"5910052","59270","30"
"5913192","59274","1"
"5913662","59301","27"
"5917172","59311","1"
"5917352","59313","9"
"5919132","59317","6"
"5920262","59323","3"
"5920882","59324","3"
"5921232","59327","6"
"5922632","59330","23"
"5925813","59332","1"
"5925982","59337","4"
"5926613","59349","2"
"5927242","59353","1"
"5927713","59401","29"
"5932122","59402","1"
"5932522","59403","6"
"5933492","59404","46"
"5937652","59405","81"
"5943172","59406","1"
"5943342","59410","1"
"5943832","59412","1"
"5944022","59414","3"
"5944782","59417","4"
"5945613","59421","1"
"5946152","59422","7"
"5947652","59425","10"
"5949552","59427","17"
"5951882","59430","3"
"5952362","59433","2"
"5952642","59434","1"
"5953022","59436","7"
"5953822","59442","9"
"5955202","59444","1"
"5955362","59446","1"
"5955932","59453","1"
"5956122","59457","26"
"5959622","59464","1"
"5960082","59471","1"
"5960392","59474","8"
"5962442","59479","3"
"5963103","59484","1"
"5963252","59485","1"
"5963432","59486","1"
"5963922","59487","1"
"5964262","59501","33"
"5968962","59520","1"
"5969472","59521","1"
"5969642","59522","3"
"5970602","59523","5"
"5971732","59525","1"
"5971902","59526","4"
"5972692","59527","1"
"5972842","59530","1"
"5973292","59538","10"
"5975313","59540","1"
"5975922","59601","87"
"5982422","59602","19"
"5985592","59604","4"
"5986113","59624","1"
"5986762","59632","2"
"5987302","59634","2"
"5987932","59635","5"
"5988882","59639","2"
"5989392","59644","7"
"5990572","59645","5"
"5992103","59701","76"
"5998313","59702","1"
"5998802","59711","12"
"6000932","59714","34"
"6004302","59715","92"
"6011172","59716","6"
"6012692","59717","1"
"6012882","59718","73"
"6019452","59721","1"
"6019642","59722","9"
"6021242","59724","1"
"6021432","59725","22"
"6024772","59729","8"
"6026792","59730","3"
"6027602","59735","1"
"6027872","59739","1"
"6028052","59741","3"
"6029232","59749","1"
"6030252","59752","5"
"6031792","59754","1"
"6032702","59758","11"
"6034742","59759","6"
"6036002","59761","1"
"6036432","59771","5"
"6037113","59801","107"
"6044152","59802","33"
"6049222","59803","5"
"6050752","59804","10"
"6052402","59806","3"
"6053113","59808","53"
"6057482","59821","1"
"6057852","59823","1"
"6058782","59825","1"
"6059272","59826","1"
"6059542","59827","1"
"6059732","59828","5"
"6060862","59829","4"
"6061692","59832","2"
"6062332","59833","4"
"6063313","59834","3"
"6063952","59837","1"
"6064142","59840","33"
"6069092","59842","2"
"6069372","59845","3"
"6069952","59847","6"
"6071242","59851","1"
"6071532","59853","1"
"6072062","59855","2"
"6072472","59858","3"
"6073552","59859","7"
"6075202","59860","18"
"6078892","59864","23"
"6081332","59865","6"
"6082613","59866","3"
"6083082","59868","5"
"6084642","59870","12"
"6086692","59872","5"
"6087622","59873","8"
"6089352","59874","1"
"6089702","59875","4"
"6091252","59901","124"
"6098392","59903","2"
"6099052","59911","9"
"6101522","59912","20"
"6104942","59913","1"
"6105232","59917","11"
"6107132","59918","1"
"6107292","59919","1"
"6107802","59922","1"
"6108252","59923","20"
"6111213","59925","1"
"6111962","59930","1"
"6112122","59931","1"
"6112402","59932","1"
"6112782","59935","6"
"6113992","59936","1"
"6114432","59937","26"
"6118432","63005","71"
"6123292","63010","61"
"6127892","63011","141"
"6134432","63012","6"
"6135902","63013","3"
"6136372","63015","1"
"6136542","63016","8"
"6137613","63017","85"
"6143592","63019","18"
"6146732","63020","21"
"6149813","63021","21"
"6152922","63025","24"
"6156292","63026","87"
"6161832","63028","41"
"6165732","63031","45"
"6170513","63033","57"
"6175252","63034","10"
"6177132","63036","1"
"6177302","63037","5"
"6178272","63038","3"
"6178652","63039","2"
"6179082","63040","6"
"6180682","63042","67"
"6185752","63043","35"
"6189162","63044","51"
"6193772","63045","13"
"6194732","63048","11"
"6195832","63049","19"
"6198042","63050","8"
"6199722","63051","13"
"6201682","63052","9"
"6203832","63055","1"
"6204732","63060","1"
"6205122","63065","2"
"6205313","63068","10"
"6206862","63069","20"
"6210032","63070","6"
"6211422","63072","1"
"6211892","63074","18"
"6215062","63077","13"
"6217232","63080","30"
"6221082","63084","34"
"6224662","63087","1"
"6224842","63088","19"
"6227272","63089","9"
"6228522","63090","64"
"6233792","63091","2"
"6234222","63101","7"
"6236702","63102","4"
"6237882","63103","18"
"6240762","63104","20"
"6244103","63105","27"
"6247852","63106","8"
"6249732","63107","7"
"6251232","63108","25"
"6255272","63109","24"
"6259162","63110","23"
"6262132","63111","17"
"6264752","63112","5"
"6266422","63113","17"
"6268842","63114","55"
"6273582","63115","21"
"6275852","63116","40"
"6279742","63117","86"
"6284522","63118","25"
"6287913","63119","54"
"6293602","63120","3"
"6294752","63121","31"
"6297382","63122","63"
"6303413","63123","52"
"6307862","63124","22"
"6311413","63125","57"
"6316522","63126","36"
"6320122","63127","26"
"6323032","63128","31"
"6327192","63129","86"
"6332922","63130","23"
"6337062","63131","112"
"6342862","63132","53"
"6347222","63133","11"
"6349142","63134","14"
"6351042","63135","12"
"6353122","63136","60"
"6357502","63137","9"
"6358922","63138","13"
"6360552","63139","36"
"6364242","63141","51"
"6369122","63143","27"
"6372882","63144","52"
"6376892","63145","1"
"6377292","63146","31"
"6380052","63147","16"
"6382813","63160","1"
"6382962","63163","1"
"6383482","63301","65"
"6389232","63302","1"
"6389542","63303","46"
"6394242","63304","41"
"6398702","63332","1"
"6399262","63333","1"
"6399572","63334","20"
"6401642","63336","1"
"6402132","63338","1"
"6402292","63341","2"
"6402902","63343","5"
"6403942","63344","2"
"6404152","63346","2"
"6404432","63347","1"
"6404642","63348","6"
"6405513","63349","2"
"6406013","63351","2"
"6406542","63352","2"
"6407192","63353","13"
"6408892","63357","7"
"6410072","63359","1"
"6410492","63361","11"
"6411962","63362","7"
"6413542","63363","3"
"6414213","63365","2"
"6414642","63366","87"
"6420042","63367","30"
"6423942","63368","26"
"6427542","63369","2"
"6428213","63376","148"
"6435082","63377","6"
"6435542","63379","41"
"6439772","63381","1"
"6439962","63382","10"
"6441302","63383","22"
"6444952","63384","1"
"6445342","63385","56"
"6450392","63386","1"
"6450772","63388","2"
"6451152","63389","5"
"6452152","63390","7"
"6453472","63401","51"
"6458042","63430","3"
"6458962","63435","6"
"6460103","63436","3"
"6460572","63437","4"
"6461352","63440","1"
"6461632","63441","1"
"6462032","63445","11"
"6463922","63447","3"
"6464472","63448","3"
"6464882","63452","3"
"6465782","63456","13"
"6467732","63457","2"
"6468152","63459","5"
"6469092","63460","1"
"6469272","63461","17"
"6471132","63462","6"
"6472182","63465","2"
"6472592","63468","11"
"6474472","63469","2"
"6474932","63471","9"
"6475592","63472","2"
"6476052","63501","52"
"6480882","63530","1"
"6481152","63531","1"
"6481322","63532","2"
"6481772","63533","1"
"6482052","63534","1"
"6482213","63536","2"
"6482622","63537","8"
"6484213","63545","2"
"6484792","63546","2"
"6485202","63548","8"
"6486252","63549","5"
"6487402","63552","20"
"6490132","63555","10"
"6492162","63556","11"
"6493722","63558","1"
"6493872","63559","1"
"6494122","63561","2"
"6494782","63565","12"
"6496282","63567","1"
"6496472","63601","33"
"6499942","63620","1"
"6500213","63621","3"
"6500642","63622","1"
"6501082","63624","4"
"6501762","63626","1"
"6501932","63627","1"
"6502352","63628","20"
"6504072","63629","1"
"6504392","63630","4"
"6504762","63631","1"
"6505032","63633","1"
"6505182","63636","2"
"6505342","63637","1"
"6505572","63638","7"
"6506922","63640","60"
"6511752","63645","21"
"6514302","63650","8"
"6515832","63653","3"
"6516832","63660","1"
"6517213","63662","1"
"6517522","63663","2"
"6517882","63664","16"
"6520162","63670","19"
"6522892","63673","2"
"6523413","63701","81"
"6529132","63702","3"
"6530192","63703","65"
"6535662","63730","7"
"6537313","63736","7"
"6538313","63740","6"
"6539592","63744","1"
"6539882","63751","1"
"6540313","63755","48"
"6544052","63758","3"
"6544792","63764","11"
"6546332","63766","1"
"6546813","63767","1"
"6546962","63770","1"
"6547132","63771","4"
"6547952","63775","39"
"6551692","63780","11"
"6553552","63785","1"
"6553932","63801","67"
"6559572","63821","1"
"6559752","63822","9"
"6561003","63825","5"
"6561842","63829","4"
"6562452","63830","11"
"6564462","63833","1"
"6564732","63834","18"
"6566442","63837","3"
"6567192","63841","31"
"6570822","63845","13"
"6572432","63846","2"
"6572722","63848","1"
"6573113","63851","10"
"6574432","63852","1"
"6574592","63853","1"
"6575052","63857","30"
"6578862","63862","3"
"6579502","63863","20"
"6581813","63866","3"
"6582142","63867","4"
"6582422","63868","1"
"6582732","63869","7"
"6584082","63870","1"
"6584272","63873","9"
"6586013","63876","3"
"6586522","63877","7"
"6589082","63901","85"
"6595462","63902","1"
"6595913","63932","1"
"6596082","63933","7"
"6597282","63935","21"
"6599452","63936","1"
"6599852","63937","4"
"6600542","63939","1"
"6600822","63940","3"
"6601382","63944","1"
"6601782","63945","1"
"6602152","63953","2"
"6602313","63954","7"
"6603042","63957","11"
"6605202","63960","5"
"6606313","63961","5"
"6606822","63964","1"
"6607013","63965","6"
"6608562","63966","3"
"6609013","63967","2"
"6609502","64001","1"
"6609972","64011","3"
"6610513","64012","43"
"6614742","64014","54"
"6619262","64015","36"
"6623152","64016","6"
"6624202","64018","1"
"6624352","64019","3"
"6624762","64020","10"
"6626092","64024","28"
"6628922","64029","14"
"6630892","64030","32"
"6634942","64034","1"
"6635522","64036","1"
"6635702","64037","17"
"6637382","64040","8"
"6639072","64048","6"
"6640162","64050","26"
"6643352","64051","2"
"6643782","64052","7"
"6645922","64053","3"
"6646752","64054","7"
"6647972","64055","105"
"6653772","64056","13"
"6655213","64057","68"
"6659782","64058","1"
"6660342","64060","16"
"6662822","64061","4"
"6663332","64062","7"
"6664542","64063","39"
"6669042","64064","13"
"6670852","64065","1"
"6671042","64067","10"
"6673022","64068","39"
"6678092","64070","1"
"6678652","64073","1"
"6678992","64075","13"
"6680772","64076","14"
"6682913","64077","1"
"6683582","64078","6"
"6685162","64079","26"
"6687482","64080","15"
"6689522","64081","44"
"6693702","64082","7"
"6694942","64083","17"
"6697302","64085","18"
"6699282","64086","36"
"6704032","64089","18"
"6706302","64093","49"
"6710752","64096","2"
"6711292","64098","5"
"6712392","64101","1"
"6712992","64102","3"
"6713732","64105","7"
"6715432","64106","12"
"6717332","64108","27"
"6721492","64109","6"
"6722962","64110","18"
"6725172","64111","40"
"6729922","64112","57"
"6733462","64113","13"
"6736592","64114","71"
"6741352","64116","34"
"6745313","64117","9"
"6747062","64118","51"
"6751942","64119","35"
"6755942","64120","8"
"6757152","64123","5"
"6758392","64124","14"
"6760513","64125","5"
"6761742","64126","8"
"6763062","64127","28"
"6765902","64128","15"
"6767772","64129","2"
"6768842","64130","13"
"6770922","64131","31"
"6774342","64132","8"
"6775782","64133","44"
"6780472","64134","18"
"6782742","64136","5"
"6783652","64137","7"
"6785032","64138","21"
"6788262","64145","28"
"6792082","64150","14"
"6794113","64151","24"
"6796882","64152","13"
"6799732","64153","54"
"6803152","64154","30"
"6807013","64155","23"
"6809962","64157","19"
"6812213","64158","7"
"6813442","64161","8"
"6814172","64163","1"
"6814322","64165","2"
"6814792","64199","1"
"6815213","64402","7"
"6816802","64424","14"
"6819182","64427","1"
"6819332","64428","2"
"6819642","64429","21"
"6822902","64430","1"
"6823062","64431","1"
"6823332","64434","1"
"6823482","64436","1"
"6823722","64437","1"
"6823882","64439","3"
"6824392","64442","4"
"6825082","64446","1"
"6825572","64448","1"
"6825732","64454","2"
"6826232","64455","1"
"6826602","64456","5"
"6827492","64457","1"
"6827802","64463","6"
"6828622","64465","5"
"6829622","64468","26"
"6833002","64469","6"
"6834152","64470","10"
"6835342","64471","1"
"6835602","64473","2"
"6836122","64474","1"
"6836302","64477","6"
"6837732","64482","8"
"6839392","64484","2"
"6840032","64485","19"
"6841882","64486","1"
"6842192","64489","8"
"6843752","64490","3"
"6844252","64491","7"
"6845062","64492","2"
"6845492","64494","1"
"6845932","64501","7"
"6847852","64502","2"
"6848162","64503","26"
"6850982","64504","14"
"6852842","64505","11"
"6854782","64506","83"
"6860302","64507","23"
"6863662","64601","44"
"6868142","64624","5"
"6869092","64625","1"
"6869522","64628","16"
"6871882","64631","2"
"6872602","64633","13"
"6874962","64640","6"
"6876842","64643","4"
"6877492","64644","6"
"6878513","64648","2"
"6879892","64655","1"
"6880202","64658","7"
"6881792","64659","1"
"6882052","64661","2"
"6882532","64667","1"
"6882922","64668","2"
"6883192","64670","2"
"6883462","64671","3"
"6884032","64673","5"
"6885182","64681","1"
"6885462","64682","1"
"6885772","64683","19"
"6888513","64689","3"
"6888822","64701","28"
"6892832","64720","3"
"6893882","64723","1"
"6894082","64724","6"
"6895342","64728","2"
"6895622","64730","17"
"6898513","64733","2"
"6899562","64735","42"
"6903652","64738","2"
"6904013","64739","2"
"6904432","64741","1"
"6904622","64742","4"
"6905792","64744","19"
"6908732","64747","6"
"6909622","64748","3"
"6910213","64755","3"
"6911022","64759","16"
"6913622","64761","2"
"6913913","64762","1"
"6914522","64763","4"
"6915103","64769","1"
"6915262","64770","2"
"6915732","64771","1"
"6915922","64772","27"
"6920262","64776","5"
"6921362","64779","5"
"6922882","64788","2"
"6923462","64801","140"
"6930392","64802","4"
"6931092","64803","2"
"6931842","64804","74"
"6936952","64831","7"
"6938622","64833","1"
"6938792","64834","6"
"6939642","64835","3"
"6940113","64836","47"
"6943713","64840","6"
"6944342","64841","2"
"6944713","64843","4"
"6945313","64844","5"
"6946213","64847","1"
"6946482","64848","2"
"6946792","64850","46"
"6951113","64854","6"
"6952013","64855","3"
"6952582","64856","5"
"6953652","64861","3"
"6954192","64862","5"
"6955442","64863","5"
"6956313","64865","7"
"6957513","64866","1"
"6957813","64868","1"
"6957992","64870","20"
"6959982","64874","3"
"6960542","65001","1"
"6960732","65010","9"
"6961922","65011","2"
"6962313","65013","10"
"6964042","65017","2"
"6964272","65018","19"
"6966252","65020","43"
"6970582","65023","2"
"6970932","65024","3"
"6971352","65025","1"
"6971542","65026","28"
"6974372","65032","4"
"6974792","65035","6"
"6975742","65037","5"
"6976892","65038","10"
"6978602","65039","1"
"6978782","65041","19"
"6981242","65043","8"
"6982352","65047","2"
"6983032","65049","18"
"6985513","65051","10"
"6987292","65052","4"
"6987882","65053","1"
"6988042","65054","3"
"6988513","65058","2"
"6988932","65062","1"
"6989113","65063","2"
"6989742","65065","88"
"6995302","65066","14"
"6997302","65072","2"
"6997792","65074","3"
"6998413","65075","3"
"6998892","65076","1"
"6999082","65078","4"
"7000262","65079","5"
"7001732","65081","7"
"7003413","65082","1"
"7003602","65084","17"
"7006032","65085","2"
"7006432","65101","47"
"7011642","65102","1"
"7012082","65109","98"
"7018103","65110","1"
"7018532","65201","80"
"7024652","65202","76"
"7029092","65203","128"
"7035802","65205","4"
"7036822","65231","3"
"7037462","65233","26"
"7040572","65236","4"
"7041842","65239","2"
"7042032","65240","10"
"7044132","65248","8"
"7045542","65251","39"
"7049192","65254","5"
"7050572","65255","2"
"7051452","65256","1"
"7051613","65257","3"
"7052013","65259","2"
"7052652","65261","1"
"7052822","65262","7"
"7053572","65263","1"
"7054052","65264","2"
"7054362","65265","37"
"7058682","65270","33"
"7063113","65274","3"
"7063932","65275","7"
"7065202","65276","2"
"7065862","65281","9"
"7067752","65284","2"
"7068262","65301","85"
"7073702","65302","1"
"7074702","65321","1"
"7074852","65323","1"
"7075022","65324","3"
"7075572","65325","8"
"7076972","65327","2"
"7077242","65332","1"
"7077392","65333","1"
"7077572","65336","4"
"7078802","65337","4"
"7079613","65338","5"
"7080632","65339","1"
"7080942","65340","33"
"7085152","65348","1"
"7085562","65349","4"
"7086392","65351","7"
"7087592","65355","21"
"7090042","65360","10"
"7091713","65401","67"
"7097392","65402","4"
"7098182","65438","1"
"7098852","65441","7"
"7100442","65443","1"
"7100602","65452","7"
"7101482","65453","19"
"7103813","65459","7"
"7105202","65462","2"
"7105642","65466","3"
"7106362","65473","4"
"7107572","65483","15"
"7110313","65486","5"
"7111232","65535","1"
"7111422","65536","77"
"7116813","65542","10"
"7118413","65548","12"
"7121413","65552","1"
"7121752","65556","8"
"7123572","65557","1"
"7123752","65559","17"
"7125922","65560","22"
"7129002","65565","8"
"7130372","65566","4"
"7131592","65571","2"
"7132372","65582","8"
"7133542","65583","13"
"7135822","65584","30"
"7138862","65588","4"
"7139922","65604","9"
"7141272","65605","26"
"7144222","65606","5"
"7145482","65608","17"
"7147713","65610","2"
"7148413","65611","1"
"7148972","65612","2"
"7149282","65613","37"
"7153852","65615","2"
"7154692","65616","129"
"7162432","65619","5"
"7163013","65622","21"
"7165772","65624","1"
"7166162","65625","14"
"7169022","65626","1"
"7169772","65631","5"
"7170432","65632","5"
"7171332","65633","7"
"7172832","65636","1"
"7172992","65637","1"
"7173262","65641","1"
"7173502","65644","1"
"7173652","65646","2"
"7173942","65647","2"
"7174452","65648","8"
"7175552","65649","1"
"7175832","65650","1"
