"","GEO.id2","ESTAB"
"4846142","55088","1"
"4846682","55092","1"
"4848182","55101","5"
"4851052","55102","1"
"4854713","55103","3"
"4856982","55104","5"
"4862442","55105","5"
"4867103","55106","4"
"4871103","55107","1"
"4874882","55109","7"
"4881392","55110","9"
"4888013","55112","4"
"4891813","55113","9"
"4899132","55114","2"
"4901572","55115","1"
"4902972","55116","1"
"4906432","55117","7"
"4910302","55118","4"
"4915322","55119","1"
"4918882","55120","1"
"4922692","55122","2"
"4926482","55123","2"
"4929432","55124","3"
"4934472","55125","2"
"4940082","55126","3"
"4946013","55128","2"
"4949813","55129","1"
"4952262","55130","2"
"4954532","55301","1"
"4958022","55302","3"
"4960013","55303","5"
"4965452","55304","5"
"4969072","55305","6"
"4975122","55306","4"
"4979682","55307","1"
"4981242","55308","1"
"4982862","55309","2"
"4985672","55311","1"
"4989413","55313","4"
"4994302","55316","1"
"4996692","55317","2"
"5000232","55318","2"
"5007542","55324","1"
"5009152","55327","2"
"5012042","55329","1"
"5012992","55330","5"
"5018103","55331","5"
"5022132","55332","3"
"5023502","55334","3"
"5025542","55336","3"
"5027932","55337","4"
"5037732","55343","5"
"5042782","55344","3"
"5048872","55345","1"
"5051992","55346","2"
"5053192","55347","2"
"5056202","55350","6"
"5063162","55353","1"
"5064052","55354","2"
"5065132","55355","2"
"5070482","55358","1"
"5071502","55359","2"
"5073162","55362","2"
"5076972","55363","1"
"5077642","55364","4"
"5079482","55367","1"
"5079852","55368","1"
"5080832","55369","3"
"5087452","55371","1"
"5090202","55372","2"
"5093282","55373","1"
"5094442","55374","1"
"5098032","55375","1"
"5099082","55376","2"
"5101542","55378","3"
"5105692","55379","5"
"5111462","55382","1"
"5112152","55384","1"
"5113062","55386","1"
"5114452","55387","1"
"5119422","55391","3"
"5123862","55392","1"
"5124572","55395","1"
"5126722","55398","3"
"5128232","55401","2"
"5131182","55402","2"
"5137772","55404","4"
"5140732","55405","3"
"5144472","55406","1"
"5148592","55407","7"
"5153022","55408","7"
"5158872","55409","1"
"5160602","55410","5"
"5167342","55412","2"
"5168782","55413","2"
"5172502","55414","3"
"5176222","55415","1"
"5177492","55416","5"
"5183022","55417","3"
"5185032","55418","3"
"5188332","55419","6"
"5196002","55421","3"
"5199962","55422","1"
"5203452","55423","2"
"5210313","55425","8"
"5215662","55426","2"
"5220242","55427","3"
"5223952","55428","6"
"5231013","55430","2"
"5233872","55431","1"
"5237902","55432","2"
"5242542","55433","2"
"5246613","55434","2"
"5251582","55435","2"
"5257362","55436","2"
"5258682","55437","2"
"5261822","55439","2"
"5264222","55441","6"
"5270092","55443","3"
"5272852","55444","2"
"5276652","55446","2"
"5278272","55447","1"
"5281302","55448","2"
"5285722","55449","2"
"5292152","55480","1"
"5292852","55604","3"
"5296052","55612","1"
"5296862","55614","1"
"5298113","55616","2"
"5301852","55706","2"
"5305472","55719","1"
"5306652","55720","3"
"5310252","55721","1"
"5313952","55731","3"
"5317722","55733","2"
"5318452","55734","2"
"5320452","55736","2"
"5322542","55744","2"
"5327862","55746","4"
"5334482","55758","1"
"5336172","55767","2"
"5340782","55783","1"
"5341322","55790","1"
"5342482","55792","5"
"5349002","55802","6"
"5353562","55803","1"
"5355142","55804","1"
"5356592","55805","2"
"5358472","55806","2"
"5360772","55807","2"
"5364292","55810","1"
"5365292","55811","5"
"5372042","55812","1"
"5373142","55901","7"
"5379432","55902","2"
"5385172","55904","3"
"5390572","55906","4"
"5395313","55912","5"
"5401742","55918","1"
"5402262","55920","1"
"5404182","55921","1"
"5406113","55922","1"
"5408382","55927","1"
"5411762","55939","1"
"5415952","55944","1"
"5421232","55949","3"
"5422082","55951","1"
"5422913","55952","1"
"5424162","55955","3"
"5425313","55959","1"
"5425722","55960","1"
"5426692","55963","2"
"5428232","55964","1"
"5433042","55972","2"
"5434782","55974","1"
"5437402","55976","1"
"5439262","55981","2"
"5441202","55983","1"
"5442402","55987","4"
"5447722","55991","1"
"5448002","55992","2"
"5450642","56001","8"
"5460062","56007","4"
"5465692","56010","1"
"5466472","56011","1"
"5470532","56016","1"
"5472813","56026","2"
"5474562","56031","2"
"5479042","56036","1"
"5479662","56039","1"
"5480882","56044","1"
"5482972","56051","1"
"5483832","56055","1"
"5485013","56057","2"
"5488202","56062","1"
"5491742","56069","1"
"5493032","56071","3"
"5495413","56072","1"
"5496522","56073","4"
"5501392","56081","2"
"5507552","56087","2"
"5510513","56093","2"
"5513513","56096","1"
"5514982","56097","1"
"5516742","56098","1"
"5517502","56101","2"
"5519813","56110","1"
"5522962","56128","2"
"5525922","56136","1"
"5527142","56138","1"
"5530872","56149","1"
"5534402","56156","1"
"5536892","56159","1"
"5538042","56164","1"
"5542103","56172","1"
"5544382","56175","1"
"5546322","56178","1"
"5548862","56183","1"
"5554332","56201","8"
"5560492","56208","1"
"5564562","56218","1"
"5565772","56220","1"
"5567682","56222","1"
"5573502","56237","1"
"5576092","56244","1"
"5577103","56248","1"
"5579213","56256","2"
"5581022","56258","6"
"5587602","56265","2"
"5590882","56267","3"
"5593352","56270","1"
"5594292","56273","2"
"5598172","56278","3"
"5601013","56283","1"
"5603652","56284","1"
"5605162","56288","1"
"5607492","56293","2"
"5609402","56297","1"
"5609852","56301","8"
"5617062","56303","5"
"5619662","56304","1"
"5622672","56307","1"
"5624592","56308","3"
"5631162","56309","1"
"5631842","56310","3"
"5634652","56314","1"
"5636382","56318","1"
"5636882","56320","1"
"5641452","56327","1"
"5641742","56329","1"
"5643482","56331","1"
"5645162","56334","1"
"5651422","56345","2"
"5655562","56347","1"
"5659632","56353","1"
"5665082","56360","1"
"5667113","56362","4"
"5670213","56364","1"
"5671582","56367","1"
"5672792","56368","1"
"5677413","56377","1"
"5679532","56378","1"
"5682382","56379","1"
"5685032","56381","1"
"5685872","56382","1"
"5687413","56387","3"
"5691962","56401","10"
"5701832","56431","1"
"5704942","56433","1"
"5707872","56441","1"
"5713752","56447","1"
"5721192","56468","1"
"5724082","56470","3"
"5727842","56472","3"
"5734802","56479","3"
"5737362","56482","3"
"5740502","56484","5"
"5743272","56501","3"
"5748432","56510","1"
"5750442","56514","1"
"5751513","56515","1"
"5753322","56520","3"
"5759913","56537","5"
"5770313","56551","1"
"5773822","56560","2"
"5780172","56569","1"
"5781522","56572","2"
"5783152","56573","2"
"5786972","56578","1"
"5789103","56587","1"
"5791482","56601","4"
"5801672","56627","1"
"5806082","56636","2"
"5808632","56649","4"
"5812072","56650","1"
"5813142","56655","1"
"5815213","56661","1"
"5816022","56662","1"
"5818842","56680","1"
"5819842","56701","4"
"5838062","56750","1"
"5839372","56751","4"
"5843592","56757","1"
"5844113","56760","1"
"5844462","56762","1"
"5845742","56763","3"
"5849332","59011","2"
"5851142","59014","1"
"5852422","59018","1"
"5853162","59019","2"
"5855962","59028","1"
"5856242","59030","1"
"5857713","59034","1"
"5859582","59035","1"
"5859892","59036","1"
"5861862","59044","2"
"5864202","59047","5"
"5869932","59068","5"
"5872652","59070","1"
"5873172","59072","3"
"5875613","59101","5"
"5881692","59102","14"
"5889282","59103","1"
"5890113","59105","3"
"5893332","59106","4"
"5895462","59107","2"
"5898272","59215","2"
"5901332","59230","1"
"5905413","59254","2"
"5907882","59258","1"
"5913622","59301","1"
"5919103","59317","3"
"5920242","59323","1"
"5921192","59327","1"
"5922592","59330","7"
"5927672","59401","4"
"5933452","59404","2"
"5937613","59405","3"
"5943982","59414","1"
"5946122","59422","1"
"5947622","59425","4"
"5949513","59427","2"
"5953792","59442","1"
"5955632","59451","1"
"5956082","59457","4"
"5959922","59469","1"
"5960352","59474","1"
"5963402","59486","1"
"5964222","59501","8"
"5969622","59522","1"
"5973262","59538","1"
"5975882","59601","10"
"5982382","59602","3"
"5986103","59624","1"
"5986472","59631","2"
"5986742","59632","1"
"5987272","59634","1"
"5987902","59635","1"
"5991822","59648","1"
"5992062","59701","11"
"5998762","59711","1"
"6000892","59714","3"
"6004262","59715","8"
"6012842","59718","5"
"6019022","59719","1"
"6019602","59722","1"
"6021392","59725","3"
"6026762","59730","1"
"6027442","59731","1"
"6028022","59741","1"
"6029213","59749","2"
"6029952","59751","2"
"6032662","59758","1"
"6034702","59759","1"
"6036422","59771","1"
"6037072","59801","10"
"6044113","59802","8"
"6049182","59803","3"
"6052382","59806","1"
"6053072","59808","2"
"6058322","59824","1"
"6059692","59828","1"
"6060852","59829","1"
"6061662","59832","1"
"6062292","59833","2"
"6063302","59834","1"
"6064103","59840","13"
"6069913","59847","1"
"6073522","59859","2"
"6075162","59860","3"
"6081302","59865","1"
"6083042","59868","1"
"6084602","59870","2"
"6087582","59873","1"
"6089662","59875","1"
"6091213","59901","12"
"6099013","59911","1"
"6101482","59912","3"
"6105192","59917","1"
"6111192","59925","1"
"6112392","59932","1"
"6114392","59937","4"
"6118392","63005","4"
"6123252","63010","3"
"6127852","63011","8"
"6134402","63012","1"
"6136522","63016","1"
"6137572","63017","9"
"6146692","63020","4"
"6149772","63021","5"
"6152882","63025","3"
"6156252","63026","3"
"6161792","63028","2"
"6165692","63031","5"
"6170472","63033","3"
"6175213","63034","1"
"6179042","63040","1"
"6180642","63042","3"
"6185713","63043","3"
"6189122","63044","5"
"6198002","63050","2"
"6199682","63051","1"
"6204562","63057","1"
"6205272","63068","2"
"6206822","63069","2"
"6211852","63074","1"
"6217192","63080","2"
"6221042","63084","6"
"6228482","63090","4"
"6233782","63091","1"
"6234182","63101","5"
"6236662","63102","1"
"6237842","63103","2"
"6240722","63104","4"
"6244062","63105","4"
"6247813","63106","4"
"6249692","63107","1"
"6251192","63108","4"
"6255232","63109","3"
"6259122","63110","2"
"6262092","63111","1"
"6264722","63112","4"
"6268802","63114","9"
"6275813","63116","6"
"6279702","63117","3"
"6284482","63118","1"
"6287872","63119","1"
"6297342","63122","6"
"6303372","63123","4"
"6307822","63124","2"
"6311372","63125","2"
"6316482","63126","3"
"6322992","63128","2"
"6327152","63129","7"
"6332882","63130","5"
"6337022","63131","11"
"6342822","63132","7"
"6347182","63133","3"
"6349103","63134","2"
"6351003","63135","1"
"6353082","63136","2"
"6357462","63137","1"
"6358882","63138","1"
"6360513","63139","3"
"6364202","63141","5"
"6369082","63143","3"
"6372842","63144","3"
"6377252","63146","1"
"6380013","63147","3"
"6383442","63301","10"
"6389502","63303","3"
"6394202","63304","5"
"6399532","63334","3"
"6401613","63336","1"
"6402282","63341","1"
"6404622","63348","1"
"6405992","63351","1"
"6408862","63357","1"
"6410462","63361","1"
"6411922","63362","1"
"6414602","63366","4"
"6420002","63367","1"
"6423902","63368","2"
"6427532","63369","1"
"6428172","63376","7"
"6435502","63379","5"
"6439922","63382","1"
"6441262","63383","3"
"6445302","63385","3"
"6452113","63390","1"
"6453432","63401","7"
"6458022","63430","1"
"6461342","63440","1"
"6461992","63445","1"
"6465742","63456","1"
"6468122","63459","1"
"6469242","63461","3"
"6471113","63462","3"
"6472552","63468","2"
"6474452","63469","1"
"6475582","63472","1"
"6476013","63501","5"
"6484182","63545","1"
"6486222","63549","1"
"6490103","63555","3"
"6492132","63556","1"
"6496432","63601","6"
"6500913","63623","1"
"6504052","63629","1"
"6505532","63638","1"
"6506882","63640","1"
"6511713","63645","1"
"6514262","63650","1"
"6516813","63660","1"
"6517842","63664","1"
"6520122","63670","4"
"6523372","63701","5"
"6529113","63702","1"
"6530152","63703","3"
"6535642","63730","1"
"6540272","63755","5"
"6544042","63758","1"
"6544482","63760","1"
"6544762","63764","1"
"6547113","63771","1"
"6551652","63780","2"
"6553892","63801","9"
"6559722","63822","1"
"6560962","63825","1"
"6562413","63830","1"
"6564702","63834","1"
"6567152","63841","3"
"6570782","63845","1"
"6573072","63851","1"
"6575013","63857","5"
"6579462","63863","2"
"6582692","63869","1"
"6584232","63873","1"
"6588382","63880","1"
"6589042","63901","8"
"6600532","63939","1"
"6603002","63957","1"
"6605162","63960","1"
"6606972","63965","3"
"6610472","64012","3"
"6614702","64014","2"
"6619222","64015","3"
"6626052","64024","5"
"6628882","64029","1"
"6630852","64030","1"
"6635672","64037","3"
"6637342","64040","1"
"6639042","64048","1"
"6640122","64050","7"
"6643742","64052","1"
"6647932","64055","4"
"6655172","64057","5"
"6659762","64058","1"
"6660302","64060","3"
"6663302","64062","1"
"6664502","64063","6"
"6671003","64067","2"
"6672982","64068","9"
"6678802","64074","1"
"6678952","64075","2"
"6680732","64076","3"
"6682882","64077","1"
"6683542","64078","2"
"6685122","64079","2"
"6687442","64080","3"
"6689482","64081","2"
"6694902","64083","2"
"6697262","64085","2"
"6699242","64086","7"
"6703992","64089","2"
"6706262","64093","6"
"6711252","64098","3"
"6712362","64101","1"
"6713692","64105","2"
"6717292","64108","2"
"6725132","64111","1"
"6729882","64112","2"
"6733422","64113","4"
"6736552","64114","4"
"6741313","64116","1"
"6745282","64117","2"
"6747022","64118","1"
"6755922","64120","1"
"6758352","64124","4"
"6763022","64127","3"
"6768802","64130","1"
"6770882","64131","4"
"6775742","64133","7"
"6780432","64134","4"
"6782722","64136","1"
"6783622","64137","1"
"6788222","64145","2"
"6792042","64150","2"
"6794072","64151","2"
"6796842","64152","2"
"6803113","64154","1"
"6806972","64155","2"
"6815182","64402","1"
"6816762","64424","4"
"6819602","64429","2"
"6824902","64445","1"
"6829582","64468","3"
"6834122","64470","1"
"6836272","64477","2"
"6837542","64481","1"
"6837692","64482","1"
"6842152","64489","2"
"6845742","64498","1"
"6845892","64501","1"
"6848122","64503","1"
"6852813","64505","2"
"6854742","64506","8"
"6860262","64507","2"
"6863622","64601","3"
"6868103","64624","1"
"6869482","64628","2"
"6872562","64633","4"
"6874772","64637","1"
"6874922","64640","2"
"6876832","64643","1"
"6878472","64648","2"
"6879882","64655","1"
"6880162","64658","1"
"6882513","64667","1"
"6884002","64673","1"
"6885732","64683","2"
"6888782","64701","3"
"6893592","64722","1"
"6895582","64730","3"
"6899062","64734","1"
"6899522","64735","4"
"6904582","64742","1"
"6905752","64744","5"
"6910982","64759","4"
"6913892","64762","2"
"6915252","64770","1"
"6915882","64772","3"
"6920232","64776","1"
"6923422","64801","12"
"6931802","64804","6"
"6936922","64831","1"
"6940072","64836","1"
"6943692","64840","1"
"6946752","64850","8"
"6951082","64854","1"
"6956282","64865","1"
"6960692","65010","1"
"6964232","65018","2"
"6966213","65020","3"
"6971502","65026","3"
"6974762","65035","1"
"6978752","65041","4"
"6982992","65049","2"
"6985472","65051","1"
"6989702","65065","8"
"6995272","65066","3"
"6997282","65072","1"
"6999042","65078","1"
"7000222","65079","2"
"7003562","65084","4"
"7006392","65101","6"
"7012042","65109","8"
"7018492","65201","13"
"7024613","65202","5"
"7029052","65203","11"
"7037422","65233","5"
"7040532","65236","2"
"7041992","65240","1"
"7045502","65251","5"
"7049152","65254","1"
"7050542","65255","2"
"7052002","65259","2"
"7053552","65263","2"
"7054322","65265","5"
"7058642","65270","4"
"7063092","65274","1"
"7063892","65275","1"
"7065413","65279","1"
"7065822","65281","2"
"7067732","65284","1"
"7068222","65301","4"
"7074422","65305","1"
"7075002","65324","1"
"7075542","65325","2"
"7077542","65336","2"
"7079582","65338","1"
"7080902","65340","3"
"7087562","65355","3"
"7090002","65360","1"
"7091672","65401","6"
"7098813","65441","2"
"7101442","65453","2"
"7103772","65459","2"
"7105622","65466","1"
"7106322","65473","1"
"7107532","65483","3"
"7111382","65536","9"
"7116782","65542","1"
"7118172","65543","1"
"7118372","65548","2"
"7121092","65550","2"
"7121713","65556","2"
"7125882","65560","5"
"7128972","65565","1"
"7132342","65582","1"
"7133502","65583","1"
"7135782","65584","2"
"7139882","65604","1"
"7141232","65605","3"
"7144192","65606","1"
"7145442","65608","2"
"7149242","65613","7"
"7154652","65616","11"
"7162272","65618","1"
"7162972","65622","3"
"7165742","65624","1"
"7166122","65625","4"
"7169762","65631","1"
"7170392","65632","1"
"7176492","65653","2"
"7178122","65655","2"
"7180313","65661","2"
"7182152","65664","1"
"7182432","65667","1"
"7185542","65672","1"
"7189522","65679","1"
"7190262","65682","2"
"7191472","65686","1"
"7193013","65688","1"
"7193162","65689","2"
"7194952","65704","1"
"7196252","65705","1"
"7197402","65706","2"
"7200442","65707","1"
"7204622","65711","2"
"7207422","65712","3"
"7209732","65714","9"
"7214832","65721","8"
"7221182","65725","1"
"7222942","65737","2"
"7225722","65738","1"
"7229502","65742","2"
"7232402","65746","1"
"7234232","65747","2"
"7235882","65753","1"
"7239652","65761","1"
"7242842","65775","9"
"7248882","65778","1"
"7249313","65781","1"
"7250642","65785","2"
"7253572","65791","2"
"7257842","65802","3"
"7262592","65803","9"
"7268282","65804","14"
"7275782","65806","5"
"7278682","65807","12"
"7285462","65809","1"
"7286662","65810","1"
"7288952","68002","1"
"7289232","68003","3"
"7290802","68005","3"
"7294622","68008","3"
"7299092","68022","4"
"7302032","68025","7"
"7307922","68028","4"
"7312022","68038","2"
"7313462","68045","2"
"7314332","68046","4"
"7320282","68048","2"
"7324272","68061","1"
"7325382","68062","1"
"7326992","68066","4"
"7329792","68069","1"
"7331513","68102","8"
"7336502","68105","2"
"7338872","68106","3"
"7341892","68107","4"
"7348722","68111","2"
"7350382","68112","1"
"7351922","68113","1"
"7352542","68114","6"
"7358862","68116","1"
"7361413","68117","2"
"7363772","68118","2"
"7368582","68123","3"
"7371232","68124","2"
"7374092","68127","5"
"7378882","68128","2"
"7381682","68130","8"
"7385282","68131","1"
"7387882","68132","3"
"7389942","68133","1"
"7391302","68134","4"
"7396522","68135","3"
"7398162","68136","1"
"7398862","68137","3"
"7403972","68138","1"
"7406013","68144","6"
"7413572","68152","1"
"7414192","68154","2"
"7417782","68164","3"
"7421962","68305","3"
"7424342","68310","10"
"7429813","68325","1"
"7430813","68333","2"
"7437042","68352","3"
"7439772","68355","2"
"7442282","68357","2"
"7443192","68359","1"
"7443922","68361","1"
"7446502","68370","2"
"7449402","68376","1"
"7450252","68377","1"
"7450752","68401","2"
"7451442","68405","1"
"7452802","68410","4"
"7459052","68430","1"
"7462813","68446","2"
"7464542","68450","2"
"7467302","68462","1"
"7470972","68467","2"
"7474732","68502","4"
"7478162","68503","2"
"7479972","68504","3"
"7484192","68505","4"
"7488402","68506","6"
"7492522","68507","2"
"7494902","68508","6"
"7499052","68510","8"
"7504313","68512","4"
"7507092","68516","11"
"7513662","68521","3"
"7517972","68522","1"
"7519482","68526","1"
"7520602","68528","2"
"7523082","68588","1"
"7523362","68601","6"
"7529742","68620","2"
"7531892","68624","1"
"7532682","68628","1"
"7533972","68632","2"
"7535762","68633","1"
"7537813","68638","1"
"7540002","68642","2"
"7541182","68644","1"
"7542782","68651","1"
"7545222","68661","1"
"7548402","68665","2"
"7550182","68669","1"
"7550332","68701","6"
"7560272","68718","2"
"7563182","68729","3"
"7564792","68730","1"
"7572532","68756","2"
"7575513","68763","3"
"7582722","68776","1"
"7586992","68779","1"
"7588013","68780","2"
"7588913","68781","1"
"7590442","68784","1"
"7591713","68787","1"
"7594272","68788","3"
"7597872","68801","5"
"7603442","68803","8"
"7611402","68818","7"
"7614322","68822","3"
"7616982","68823","2"
"7619682","68826","1"
"7621042","68831","2"
"7623892","68841","1"
"7627052","68847","5"
"7634262","68850","3"
"7638852","68859","1"
"7639562","68862","1"
"7641782","68864","1"
"7642682","68869","1"
"7643713","68873","1"
"7645302","68874","2"
"7647862","68901","4"
"7653982","68920","1"
"7656752","68926","1"
"7657582","68930","1"
"7658513","68933","2"
"7660232","68938","1"
"7661642","68940","1"
"7661922","68941","1"
"7662892","68949","1"
"7665722","68956","1"
"7666882","68959","2"
"7669292","68967","1"
"7670422","68970","1"
"7672162","68978","2"
"7674922","69001","3"
"7681802","69025","1"
"7683502","69033","2"
"7687822","69101","7"
"7694472","69120","1"
"7696032","69127","1"
"7700862","69140","1"
"7702513","69145","3"
"7705532","69152","1"
"7706162","69153","1"
"7709332","69154","1"
"7711122","69162","3"
"7715872","69167","1"
"7716522","69201","2"
"7719192","69210","2"
"7721142","69212","1"
"7721902","69219","1"
"7722052","69301","2"
"7724992","69334","1"
"7726972","69337","2"
"7729922","69339","1"
"7733122","69343","1"
"7735362","69347","1"
"7735852","69348","1"
"7739532","69361","1"
"7746172","89002","3"
"7747792","89005","6"
"7752082","89011","2"
"7754413","89012","1"
"7756692","89014","4"
"7763413","89015","2"
"7771832","89027","2"
"7777413","89030","1"
"7783602","89032","6"
"7788162","89041","1"
"7789202","89043","1"
"7789662","89044","1"
"7790952","89048","5"
"7795852","89052","7"
"7800402","89060","1"
"7801413","89074","5"
"7806572","89084","1"
"7809292","89101","7"
"7813892","89102","13"
"7820872","89103","3"
"7826462","89104","8"
"7836332","89107","5"
"7845213","89109","14"
"7851902","89110","2"
"7859872","89115","1"
"7863813","89117","7"
"7869282","89118","2"
"7874092","89119","9"
"7880992","89120","5"
"7885362","89121","3"
"7892852","89123","5"
"7899592","89128","4"
"7903802","89129","2"
"7906522","89130","4"
"7915542","89135","1"
"7917662","89138","1"
"7918202","89139","2"
"7926713","89145","1"
"7930142","89146","4"
"7935713","89147","2"
"7939713","89148","1"
"7942952","89149","2"
"7948313","89161","1"
"7948592","89166","1"
"7948882","89169","3"
"7952342","89178","3"
"7953442","89183","1"
"7959822","89403","1"
"7961003","89406","1"
"7966592","89409","1"
"7966872","89410","2"
"7970582","89415","1"
"7973202","89423","2"
"7975962","89429","1"
"7976982","89431","4"
"7987452","89436","4"
"7991513","89440","1"
"7993282","89445","2"
"7996882","89447","2"
"8000322","89449","2"
"8003413","89451","1"
"8006252","89501","2"
"8009022","89502","10"
"8017052","89503","1"
"8023332","89509","6"
"8033732","89512","1"
"8037822","89519","1"
"8038972","89521","1"
"8041922","89523","2"
"8044962","89595","1"
"8045692","89701","9"
"8053362","89705","1"
"8055802","89706","3"
"8059072","89801","2"
"10410002","2806","3"
"6201004","2809","4"
"10081002","2813","1"
"1186104","2814","1"
"1358104","2816","5"
"1863104","2818","1"
"2215104","2822","1"
"2477104","2826","1"
"2520104","2828","2"
"3121104","2837","1"
"3179104","2838","1"
"3272104","2840","11"
"3942104","2842","2"
"4441104","2852","4"
"5179104","2860","4"
"5654104","2861","2"
"6030104","2863","4"
"6294104","2864","5"
"6679104","2865","2"
"6993104","2871","2"
"7400104","2878","2"
"7692104","2879","4"
"8197103","2880","1"
"8333103","2882","1"
"8988102","2886","10"
"9746102","2888","2"
"10179102","2889","3"
"10498102","2891","5"
"11049102","2892","2"
"11122102","2893","5"
"1159414","2895","3"
"1209814","2896","3"
"1237414","2898","1"
"1252014","2903","6"
"1305814","2904","7"
"1359514","2905","7"
"1393814","2906","4"
"1469714","2908","8"
"1500214","2909","5"
"1539314","2910","4"
"1577314","2911","2"
"1597014","2914","2"
"1639214","2915","2"
"1670014","2917","2"
"1712114","2919","6"
"1763014","2920","4"
"1824914","2921","1"
"1846314","7001","1"
"1878114","7002","10"
"1935614","7003","3"
"1982014","7004","3"
"2022714","7005","4"
"2056814","7006","1"
"2098414","7008","1"
"2120814","7009","2"
"2143714","7010","6"
"2174614","7011","3"
"2218214","7012","1"
"2250014","7013","5"
"2287214","7014","2"
"2322214","7016","1"
"2352214","7017","2"
"2373014","7018","4"
"2414414","7020","3"
"2460114","7022","7"
"2506314","7024","6"
"2557914","7026","3"
"2596714","7027","2"
"2619514","7028","1"
"2627714","7029","1"
"2651814","7030","9"
"2728814","7032","8"
"2794814","7034","2"
"2805814","7035","1"
"2825014","7036","8"
"2882414","7039","1"
"2940714","7040","2"
"2977914","7041","2"
"3011014","7042","5"
"3061614","7043","3"
"3122314","7045","1"
"3138714","7046","1"
"3149914","7047","8"
"3206114","7050","7"
"3253914","7052","7"
"3295514","7054","3"
"3344714","7055","30"
"3431114","7058","2"
"3448714","7059","1"
"3473914","7060","10"
"3536614","7062","2"
"3569114","7065","3"
"3606314","7066","4"
"3660814","7068","1"
"3674214","7069","2"
"3705014","7070","3"
"3734814","7071","3"
"3771014","7072","2"
"3792414","7073","1"
"3824414","7074","1"
"3854714","7076","3"
"3892614","7078","4"
"3933914","7079","3"
"3964314","7080","5"
"4012414","7081","3"
"4060314","7083","8"
"4125814","7086","2"
"4139814","7087","19"
"4204614","7088","1"
"4223514","7090","5"
"4279514","7091","1"
"4282314","7092","1"
"4292714","7093","15"
"4354814","7094","3"
"4397314","7095","5"
"4461614","7101","1"
"4467914","7102","6"
"4522514","7103","4"
"4553314","7104","8"
"4594814","7105","10"
"4653914","7106","1"
"4671814","7107","2"
"4695314","7108","3"
"4719714","7109","2"
"4758014","7110","3"
"4799014","7111","8"
"4855114","7112","1"
"4915014","7201","11"
"4975714","7202","2"
"5018314","7203","2"
"5043014","7204","1"
"5067614","7205","1"
"5099714","7206","3"
"5123314","7207","1"
"5129514","7208","2"
"5160014","7302","6"
"5210814","7304","7"
"5257014","7305","1"
"5296314","7306","11"
"5351514","7307","13"
"5400014","7310","3"
"5446114","7395","1"
"5541914","7410","2"
"5584514","7416","1"
"5610714","7417","1"
"5631414","7419","1"
"5672214","7423","2"
"5686314","7424","5"
"5732714","7430","2"
"5799714","7436","2"
"5833214","7438","2"
"5897414","7444","3"
"5930814","7446","1"
"5977914","7450","2"
"6030514","7452","3"
"6120214","7461","3"
"6150714","7462","1"
"6167014","7463","1"
"6197714","7470","9"
"6262514","7474","1"
"6264014","7480","1"
"6326514","7501","3"
"6361214","7502","2"
"6375914","7503","3"
"6406914","7504","1"
"6426814","7505","7"
"6475914","7506","5"
"6519114","7508","2"
"6551114","7512","2"
"6594314","7513","3"
"6651914","7524","1"
"6675314","7601","9"
"6745614","7602","1"
"6762614","7604","2"
"6787314","7605","2"
"6846614","7608","1"
"6860014","7621","8"
"6906314","7624","1"
"6944014","7626","2"
"6997614","7631","10"
"7052914","7632","1"
"7081114","7641","2"
"7092514","7642","2"
"7114914","7643","1"
"7143114","7644","4"
"7183214","7645","1"
"7221414","7647","2"
"7247814","7648","1"
"7261114","7649","1"
"7276514","7650","4"
"7321014","7652","11"
"7399914","7656","2"
"7425814","7657","1"
"7462214","7660","3"
"7484114","7661","1"
"7526714","7663","2"
"7560914","7666","6"
"7627414","7675","4"
"7681014","7676","1"
"7711714","7701","6"
"7760714","7702","1"
"7794814","7704","2"
"7826014","7712","6"
"7880814","7716","1"
"7921614","7719","3"
"7969314","7720","1"
"8014314","7723","3"
"8031614","7724","3"
"8085813","7726","7"
"8145413","7727","1"
"8173713","7728","8"
"8243513","7730","1"
"8283813","7731","5"
"8341513","7732","1"
"8352413","7733","1"
"8387012","7734","1"
"8401212","7735","1"
"8432812","7738","1"
"8471112","7740","3"
"8528612","7747","5"
"8576212","7748","2"
"8622212","7750","1"
"8627412","7751","1"
"8657712","7753","3"
"8711612","7755","3"
"8741012","7756","1"
"8773412","7760","1"
"8815312","7764","1"
"8847812","7801","5"
"8916012","7822","1"
"8951812","7826","3"
"9028312","7834","1"
"9069412","7836","2"
"9109812","7840","3"
"9155212","7843","1"
"9194112","7848","1"
"9210112","7849","2"
"9231912","7850","1"
"9244212","7852","2"
"9307512","7860","6"
"9368412","7866","2"
"9428212","7869","1"
"9460212","7871","4"
"9600712","7901","3"
"9649012","7920","3"
"9688312","7922","2"
"9712512","7924","3"
"9791912","7930","2"
"9842812","7932","1"
"9863312","7933","1"
"9889512","7936","1"
"9945012","7940","1"
"9981112","7945","1"
"10006712","7950","3"
"10039112","7960","3"
"10104012","7974","1"
"10183712","8001","2"
"10188512","8002","2"
"10241312","8003","5"
"10288012","8004","1"
"10300312","8005","6"
"10344012","8008","2"
"10382612","8009","2"
"10423412","8010","1"
"10442512","8012","2"
"10499312","8015","3"
"10525712","8016","5"
"10584012","8019","1"
"10586812","8020","1"
"10593612","8021","1"
"10658012","8026","1"
"10683012","8028","3"
"10724512","8029","2"
"10763912","8031","1"
"10785512","8033","3"
